#
#   VizieR Astronomical Server: webviz.u-strasbg.fr 	2009-01-26T15:38:35
#   (replaces the 'Astrores' format originally described at
#    http://vizier.u-strasbg.fr/doc/astrores.htx)
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	-ref=VOTx4430	
#INFO	-out.max=50000	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_RAJ2000	(F10.6)	Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DEJ2000	(F10.6)	Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec;meta.main]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#_RAJ2000	_DEJ2000	HIP	Vmag	B-V
#deg	deg		mag	mag
#----------	----------	------	-----	------
* V 10
266.716892	-58.195409	 87021	 7.52	 0.226
266.721378	-41.281841	 87023	 7.62	 1.690
266.721634	 36.087477	 87024	 6.55	 1.470
266.741182	-43.493456	 87033	 7.64	-0.060
266.754097	 59.253581	 87036	 7.80	 1.086
266.775084	-40.859365	 87040	 7.91	-0.002
266.780386	-38.112164	 87042	 6.41	-0.020
266.780726	-59.994336	 87043	 6.51	 0.321
266.783526	 17.697014	 87044	 5.61	 0.036
266.783475	 47.612239	 87045	 6.47	 0.095
266.788141	 15.037199	 87047	 7.99	 0.054
266.791544	  4.429311	 87048	 7.86	 0.510
266.799737	 63.122545	 87049	 7.94	 0.080
266.806896	 28.910189	 87052	 7.57	-0.009
266.854395	 24.246702	 87058	 7.69	 1.263
266.862880	-18.107119	 87061	 7.45	 0.317
266.867656	-35.701274	 87063	 7.66	 2.100
266.880828	-20.837340	 87068	 7.19	 0.401
266.882790	 18.889358	 87069	 6.67	 0.080
266.886865	-56.165985	 87070	 7.36	 0.393
266.890103	-27.830788	 87072	 4.53	 0.600
266.896173	-40.126998	 87073	 2.99	 0.509
266.903247	-14.725824	 87074	 5.93	 0.009
266.904544	 15.035027	 87075	 7.70	 0.161
266.909077	 73.132680	 87079	 7.74	 0.619
266.924182	-35.222176	 87085	 7.59	-0.001
266.925559	-57.448731	 87088	 7.53	 0.403
266.927258	-62.032781	 87090	 7.72	 1.118
266.940004	-22.477791	 87099	 6.18	 1.446
266.941813	-63.562637	 87100	 7.16	 0.594
266.948128	-34.310680	 87102	 6.94	 0.002
266.966909	 34.277873	 87105	 6.61	-0.144
266.969795	  6.402429	 87107	 7.47	 1.565
266.973169	  2.707276	 87108	 3.75	 0.043
266.976701	 36.001560	 87110	 7.58	 0.170
266.984058	 14.753589	 87113	 7.88	 1.052
266.986280	 36.555141	 87114	 6.51	 1.655
266.989791	-34.018873	 87116	 7.20	 0.748
266.991392	 36.117032	 87117	 7.61	 0.834
266.993992	 39.980810	 87118	 7.61	 0.194
266.997373	 47.583862	 87119	 6.80	 1.042
267.000560	  9.782072	 87120	 7.28	 0.188
267.005859	 44.106953	 87124	 7.70	 0.844
267.026540	-66.204257	 87127	 7.82	-0.089
267.031670	 40.592158	 87130	 7.93	 0.249
267.037453	-69.560210	 87131	 7.93	 1.212
267.046899	-34.581945	 87134	 7.78	 0.101
267.054515	 38.232586	 87135	 7.78	 0.647
267.060644	-65.570677	 87138	 7.90	-0.056
267.062809	-35.895301	 87140	 7.10	-0.042
267.066466	-67.696082	 87142	 7.84	 0.393
267.067123	 -1.016556	 87143	 7.70	 1.566
267.069990	-32.671157	 87144	 7.36	 0.135
267.072001	-47.255108	 87146	 7.11	 0.147
267.080102	 -1.808256	 87149	 7.74	 0.309
267.084343	  3.804215	 87150	 6.22	 0.135
267.093868	-23.232583	 87156	 7.89	 0.413
267.102583	 77.029233	 87157	 7.51	 0.596
267.103201	 20.565441	 87158	 5.69	 0.938
267.109392	-30.299473	 87162	 7.99	 0.529
267.115984	-26.974945	 87163	 6.31	 0.094
267.117245	-38.133505	 87164	 7.20	 0.009
267.145088	-55.353391	 87167	 7.93	 1.034
267.153567	 -2.196195	 87170	 7.79	 0.153
267.158592	-55.401743	 87174	 6.09	 0.283
267.159269	-69.931078	 87175	 7.68	-0.040
267.168551	 64.766673	 87179	 7.61	 0.064
267.178078	-39.898805	 87181	 6.98	-0.034
267.180728	  5.701266	 87184	 7.51	-0.012
267.192807	 48.835706	 87188	 7.37	 1.382
267.198345	-35.057118	 87191	 7.51	 0.111
267.199472	 19.255017	 87192	 6.13	 0.024
267.204778	 25.622869	 87194	 5.09	 1.141
267.215793	 79.332683	 87199	 7.51	 0.379
267.241001	  4.967556	 87202	 7.51	 0.453
267.242984	 37.061729	 87204	 7.18	 0.514
267.258520	 68.341827	 87209	 7.70	 0.116
267.259542	 54.194385	 87210	 6.60	 0.224
267.266117	 62.798828	 87211	 6.70	 0.373
267.267858	 50.781075	 87212	 5.02	 0.043
267.280002	-71.095294	 87217	 7.49	 0.127
267.293651	-31.703204	 87220	 4.79	-0.028
267.322280	-30.597447	 87223	 6.65	 0.355
267.329348	  1.961414	 87224	 6.44	 1.236
267.330761	 24.176386	 87225	 7.88	 0.173
267.336014	-23.369221	 87227	 7.80	 0.331
267.353138	-38.983782	 87232	 7.01	-0.077
267.362639	 76.962881	 87234	 5.02	 0.518
267.367012	 68.689026	 87237	 6.92	 0.261
267.371242	-35.378102	 87240	 7.34	 0.022
267.391304	 56.827104	 87243	 7.52	 1.491
267.391266	  0.906228	 87244	 7.49	 1.898
267.392911	 20.637304	 87245	 7.41	 1.584
267.398380	-20.006722	 87246	 7.59	 0.196
267.399274	  4.376657	 87247	 7.51	 0.360
267.419245	 39.607723	 87249	 7.76	 1.292
267.426709	 20.922741	 87251	 7.47	 1.592
267.445391	-41.442351	 87257	 7.57	-0.078
267.450131	-76.201983	 87258	 7.47	 1.097
267.463922	-53.326133	 87260	 7.99	 0.459
267.464508	-37.043304	 87261	 3.19	 1.192
267.468941	 31.037330	 87263	 7.63	 0.353
267.470892	-61.714704	 87264	 6.41	-0.049
267.487024	 20.869947	 87271	 7.43	 1.532
267.489381	-24.207052	 87273	 7.02	 1.111
267.495357	-41.379562	 87277	 7.94	-0.060
267.505144	 24.468073	 87278	 7.11	-0.085
267.513893	 48.394152	 87280	 6.78	-0.109
267.522876	-26.810759	 87282	 7.97	 0.441
267.530667	-64.305097	 87286	 6.57	 0.334
267.538523	  9.848271	 87289	 6.74	 1.401
267.540422	 59.040194	 87291	 7.67	 0.288
267.542126	 78.306539	 87293	 6.25	 1.452
267.546303	-40.090435	 87294	 4.78	 0.259
267.557421	-62.680798	 87296	 7.38	 1.036
267.562513	 25.290999	 87297	 6.58	 0.125
267.578627	-47.230524	 87302	 7.57	 0.173
267.588093	-27.061670	 87306	 6.96	 0.200
267.595386	 29.322143	 87308	 5.51	 1.071
267.606583	-61.924619	 87312	 6.77	 0.529
267.618303	-53.612406	 87314	 5.68	-0.099
267.618892	 44.489442	 87315	 7.83	 0.119
267.625762	-54.730822	 87316	 7.69	 0.583
267.630621	 57.443519	 87317	 7.99	 0.004
267.631243	 36.846117	 87319	 6.89	 0.980
267.638657	 23.255916	 87321	 7.73	 1.223
267.644517	-49.495702	 87324	 7.17	 0.328
267.645396	  7.232819	 87325	 7.72	 0.437
267.654961	  9.542064	 87326	 7.80	 0.116
267.657426	 51.242186	 87328	 7.60	 1.086
267.681683	 11.946548	 87335	 6.19	 1.247
267.682123	-35.531985	 87336	 7.82	 0.020
267.701595	 22.316330	 87341	 6.14	 0.242
267.705628	-46.363633	 87342	 7.87	 1.167
267.715652	-42.330122	 87344	 6.69	 1.039
267.731451	-76.058460	 87350	 7.15	 0.996
267.738612	 29.995815	 87352	 6.78	 0.087
267.743409	-50.290906	 87353	 7.49	 1.745
267.758857	-35.070543	 87360	 7.60	 0.007
267.767510	  8.530827	 87363	 6.97	 0.351
267.770364	  5.229030	 87365	 6.82	 1.441
267.782249	-22.921008	 87370	 7.15	 0.656
267.782365	 38.442534	 87371	 7.81	 0.962
267.792975	 44.907756	 87377	 7.34	 0.397
267.796026	-53.130269	 87379	 6.09	 0.010
267.802323	-30.556869	 87381	 6.70	 0.026
267.808426	 40.072463	 87382	 6.55	 0.541
267.853599	 74.569083	 87385	 6.75	 0.282
267.857267	-53.838786	 87386	 6.61	 0.271
267.885556	-40.772461	 87390	 5.94	 1.572
267.891465	-62.635490	 87392	 7.60	 1.291
267.897798	-60.164056	 87393	 5.78	 1.008
267.898869	-31.413026	 87395	 7.79	 1.162
267.902271	 -6.863265	 87396	 7.96	 1.412
267.913018	-23.677448	 87399	 7.34	 0.623
267.920944	-67.607316	 87403	 7.89	 1.424
267.935668	-45.600706	 87404	 6.09	 0.949
267.936457	 56.120194	 87405	 7.04	 0.246
267.949725	 15.006564	 87409	 7.53	 0.358
267.952140	-19.525194	 87410	 6.80	 0.308
267.966039	-84.111154	 87414	 7.63	 0.600
267.967405	 12.008009	 87415	 7.78	 1.019
267.979418	-25.772974	 87422	 7.79	 1.072
267.993586	 15.326372	 87427	 6.43	 0.997
267.997692	 -1.236806	 87428	 6.33	 1.126
268.000292	  4.487297	 87430	 6.70	 1.736
268.003018	  1.099246	 87432	 7.22	 0.347
268.003789	 46.643574	 87434	 6.37	 1.060
268.003597	  6.729700	 87435	 7.60	 0.435
268.010390	 16.632554	 87439	 7.55	 0.045
268.010702	 24.304464	 87440	 7.00	 1.290
268.012728	 33.888209	 87441	 7.34	 1.034
268.019668	 39.982089	 87445	 6.01	 1.341
268.019735	-60.393609	 87447	 7.46	 0.338
268.021674	  1.111173	 87448	 6.55	 1.065
268.024161	 26.290548	 87449	 7.95	 0.067
268.038487	 42.857125	 87454	 7.56	-0.001
268.055551	 32.013937	 87459	 7.20	 0.123
268.056923	-34.799197	 87460	 5.88	-0.111
268.071094	-31.328155	 87466	 6.97	 1.495
268.077355	-51.713837	 87469	 7.40	 0.486
268.079735	 76.000669	 87470	 7.37	 0.326
268.082342	-34.416842	 87472	 5.84	 1.129
268.087755	  6.767507	 87474	 7.81	 1.551
268.093270	 -1.430240	 87475	 7.71	 0.354
268.097743	-18.090084	 87476	 7.57	 0.402
268.099712	 24.992636	 87477	 7.40	 1.182
268.105725	 60.396373	 87478	 6.86	 0.199
268.111309	  2.994210	 87480	 7.57	 0.308
268.130043	 16.900513	 87485	 6.60	 0.440
268.133994	 27.193678	 87486	 7.30	 0.309
268.142332	  1.709640	 87490	 7.75	 0.817
268.147684	  1.305014	 87491	 5.91	 1.573
268.154407	 -5.262067	 87494	 6.82	 0.989
268.161264	 -6.143577	 87495	 6.18	 1.250
268.162378	  8.648131	 87496	 7.79	 0.366
268.176569	 38.820630	 87504	 7.01	 1.574
268.182344	-38.642629	 87505	 7.76	 0.000
268.198449	 -3.563881	 87513	 7.53	 1.350
268.205098	-34.114833	 87516	 6.05	 1.241
268.216247	-56.154808	 87522	 6.51	 1.146
268.219098	-41.996522	 87523	 6.19	 0.523
268.219135	 29.680462	 87524	 7.93	 0.225
268.232379	-35.018892	 87529	 6.55	 0.000
268.233484	 66.419075	 87530	 7.68	 0.908
268.236502	 42.212465	 87531	 7.46	 0.256
268.240020	-35.624314	 87532	 6.03	 0.342
268.244363	 -7.919521	 87533	 7.64	 0.631
268.245788	 83.907543	 87534	 7.51	 0.726
268.263824	 -2.579348	 87538	 7.47	 1.351
268.264745	-10.899562	 87540	 6.17	 1.110
268.271011	-13.650230	 87544	 7.14	 0.518
268.296434	-58.864288	 87551	 7.38	 0.402
268.298195	-10.371801	 87552	 7.92	 0.576
268.302024	-32.032351	 87555	 6.79	 1.395
268.309104	  6.101424	 87558	 5.77	 0.425
268.314080	 -5.928895	 87559	 6.86	 1.266
268.316580	-34.620847	 87560	 6.96	-0.026
268.325116	 40.007959	 87563	 5.17	 1.166
268.325774	-65.488601	 87564	 6.48	 1.086
268.327501	 24.991385	 87565	 7.94	 0.740
268.330021	  2.667999	 87566	 7.41	 1.070
268.331583	-34.730812	 87567	 6.14	-0.041
268.347801	-34.895125	 87569	 5.58	 1.098
268.374986	-36.508558	 87580	 7.98	-0.013
268.382206	 56.872643	 87585	 3.73	 1.177
268.382753	 35.672429	 87586	 7.26	 1.450
268.392593	-27.282645	 87589	 6.88	 0.177
268.399239	  4.858965	 87592	 7.72	-0.006
268.400785	 24.777223	 87593	 7.59	 0.330
268.402073	 61.043870	 87594	 7.88	 0.599
268.415276	-43.719111	 87599	 7.46	 1.110
268.415717	-63.959761	 87600	 7.72	 0.050
268.420239	-53.424969	 87602	 7.84	 1.131
268.446259	-19.887248	 87606	 7.22	 1.179
268.457063	 30.370376	 87610	 7.45	 0.229
268.463388	-41.175703	 87611	 7.91	 1.470
268.478222	-34.752721	 87616	 6.00	-0.060
268.480892	-58.272595	 87619	 7.56	 0.134
268.487070	  7.923272	 87621	 7.97	 0.480
268.492235	-34.831053	 87624	 6.41	 0.000
268.500368	 34.666961	 87627	 7.57	 1.104
268.505412	 73.121304	 87630	 7.99	 1.143
268.505892	 42.647094	 87631	 7.35	 1.013
268.515366	 -1.619312	 87633	 6.72	 0.075
268.524174	 78.679631	 87639	 7.60	 0.428
268.531518	-11.337537	 87642	 6.51	 1.193
268.559030	 11.130558	 87655	 6.24	 0.474
268.559916	-34.727649	 87656	 6.88	 0.036
268.566558	 -4.211933	 87659	 7.75	 1.912
268.599146	 86.558656	 87663	 7.67	 1.137
268.601585	-38.626532	 87665	 7.18	 0.435
268.605425	-68.657834	 87667	 7.51	 0.937
268.611322	 75.171308	 87670	 6.39	 0.972
268.613009	-34.466722	 87671	 6.10	 0.055
268.614139	-58.911562	 87673	 7.52	-0.038
268.618078	  3.732147	 87675	 6.57	 1.453
268.624296	 -3.462455	 87678	 7.32	 0.516
268.640314	 16.309010	 87683	 7.80	 1.012
268.659428	-33.956318	 87686	 7.81	 0.078
268.666919	 45.554132	 87691	 7.68	 0.727
268.668958	 18.185668	 87692	 7.76	-0.069
268.684679	-55.898430	 87695	 7.31	 0.033
268.699513	-34.542166	 87698	 6.95	 0.019
268.715267	-63.275929	 87704	 7.82	 1.040
268.725181	-24.887095	 87706	 6.18	 0.001
268.732177	-11.631820	 87708	 6.96	 0.420
268.740302	 -7.733943	 87710	 6.92	 0.759
268.741480	-43.156227	 87711	 7.55	 1.311
268.783463	-36.475645	 87722	 6.05	 0.074
268.796471	 72.005127	 87728	 5.43	 0.340
268.799840	 69.615562	 87730	 6.86	 0.898
268.814509	 15.280402	 87732	 7.91	 0.599
268.820315	  5.704237	 87735	 7.24	 1.662
268.848562	 55.971394	 87744	 6.09	 0.316
268.852834	 36.188870	 87746	 7.92	 0.859
268.854954	 26.049991	 87747	 5.47	 0.341
268.855690	 32.438360	 87749	 7.44	 0.029
268.906298	  2.074934	 87761	 6.77	 0.574
268.929156	 61.395947	 87766	 7.36	 0.193
268.934144	-44.930097	 87767	 7.82	 1.007
268.954673	-39.346905	 87771	 7.92	 1.102
268.961710	 22.464221	 87777	 5.62	 1.249
268.972136	-87.240294	 87780	 7.96	 1.569
268.979040	-18.802154	 87782	 6.48	 0.056
268.984113	-34.286623	 87785	 7.96	 0.101
268.996789	-48.939402	 87789	 7.15	 0.938
269.004921	  5.161460	 87790	 7.39	-0.053
269.018550	-42.323327	 87794	 6.78	 0.270
269.026850	-67.250778	 87795	 7.76	 0.990
269.030843	 -1.410020	 87797	 7.85	 1.943
269.032821	-35.048904	 87798	 6.74	 0.035
269.055776	-46.702138	 87805	 7.43	-0.034
269.062606	 -4.576397	 87807	 7.77	 0.079
269.063252	 37.250539	 87808	 3.86	 1.350
269.063300	-25.672798	 87809	 7.87	 0.065
269.066995	-32.474997	 87810	 6.59	 0.422
269.076670	  0.670355	 87812	 5.82	 0.058
269.079314	-15.812522	 87813	 5.93	 0.024
269.083753	 62.610067	 87815	 7.72	 0.710
269.088700	-21.956078	 87819	 6.86	 0.092
269.100680	-54.378070	 87821	 7.55	-0.011
269.101235	-65.721739	 87822	 6.36	 0.451
269.101716	 18.326998	 87823	 6.66	 0.400
269.101799	-26.773391	 87824	 7.39	 0.614
269.102502	 19.888834	 87825	 7.19	 0.189
269.104836	-47.451877	 87826	 7.84	 1.135
269.109351	 62.619582	 87827	 7.61	 0.100
269.151541	 51.488895	 87833	 2.24	 1.521
269.158117	 18.612432	 87834	 6.55	 1.002
269.168607	  6.840381	 87835	 7.65	 1.659
269.174334	-28.065394	 87836	 5.76	 0.207
269.179132	 44.987370	 87840	 6.92	-0.018
269.193156	-35.201465	 87844	 7.70	-0.024
269.197596	-44.342246	 87846	 4.85	 1.176
269.198937	 -4.081823	 87847	 5.44	 1.162
269.199222	-40.385502	 87848	 7.72	 1.597
269.200177	-15.683916	 87849	 7.62	 1.269
269.202197	 45.350851	 87850	 6.22	 1.453
269.208458	-32.688883	 87853	 6.68	 0.070
269.211861	-39.932733	 87854	 7.28	 0.695
269.218378	  4.987590	 87860	 7.59	 0.449
269.232937	-40.305643	 87865	 6.46	 1.411
269.233234	  6.487730	 87866	 6.28	-0.015
269.246272	-60.324409	 87872	 7.76	 1.070
269.267979	  0.066665	 87875	 5.95	 0.110
269.271210	 45.855955	 87877	 6.75	 0.524
269.273351	-65.113536	 87878	 7.30	 1.213
269.279312	-13.653238	 87879	 7.54	 0.316
269.281080	-23.939248	 87880	 6.52	 1.984
269.285732	 36.860390	 87882	 7.32	 0.355
269.287336	 37.802937	 87883	 6.87	 1.121
269.293373	-41.978420	 87886	 6.74	-0.096
269.294388	 47.226189	 87888	 7.68	 1.221
269.305053	-55.381248	 87892	 6.55	 0.815
269.309691	 23.995889	 87895	 6.32	 0.642
269.309881	 20.639058	 87896	 7.47	 0.306
269.322106	-38.782669	 87897	 7.60	-0.078
269.322188	-71.094300	 87898	 7.18	 1.263
269.327899	 12.626598	 87899	 7.44	 0.521
269.337590	 35.674900	 87902	 7.58	 0.997
269.351295	 33.400838	 87909	 6.89	 0.911
269.362434	 11.044543	 87910	 6.33	 0.130
269.376601	 48.295604	 87912	 7.77	 1.276
269.380366	 54.665512	 87913	 7.37	 1.497
269.382692	 33.847205	 87915	 7.84	 1.229
269.420501	-39.101804	 87924	 6.65	 0.007
269.423688	-76.177949	 87926	 6.08	 1.205
269.428064	-56.896252	 87928	 6.26	-0.066
269.436537	-83.235629	 87931	 7.20	 0.326
269.441190	 29.247880	 87933	 3.70	 0.935
269.442159	 20.345883	 87934	 7.44	 1.064
269.449188	-41.716295	 87936	 4.88	 1.617
269.462508	  2.253556	 87939	 6.95	 0.087
269.485679	 43.417120	 87944	 6.83	-0.029
269.486478	-36.007934	 87945	 6.76	 0.120
269.490797	-39.136523	 87948	 6.28	 0.007
269.505236	 42.002026	 87952	 7.85	 0.965
269.513269	  2.719952	 87954	 7.03	 1.764
269.520933	-45.456419	 87957	 7.78	 0.330
269.520848	 32.648062	 87958	 6.66	 0.466
269.522432	 52.218286	 87960	 7.43	 0.270
269.529084	 15.139416	 87965	 7.24	 0.602
269.538896	-81.453410	 87968	 7.30	 0.418
269.543104	 27.397429	 87970	 7.56	 1.200
269.545294	-37.337636	 87973	 7.65	 0.420
269.585561	 14.510587	 87983	 7.38	 0.089
269.607034	 36.874807	 87992	 7.33	 0.937
269.625623	 30.189277	 87998	 4.41	 0.380
269.660503	-60.679566	 88009	 7.88	 0.156
269.662707	-28.759089	 88012	 5.99	-0.077
269.668892	 35.631889	 88017	 7.00	 0.930
269.671874	-87.364541	 88018	 7.66	 1.330
269.675667	-16.857523	 88019	 7.32	 0.292
269.676342	 36.287797	 88020	 6.03	 0.949
269.691050	 -5.424859	 88024	 7.54	 1.039
269.692598	-58.656106	 88025	 7.50	 1.100
269.717943	 45.476220	 88030	 6.48	-0.064
269.732034	-36.858376	 88038	 5.74	 0.915
269.738572	-22.517549	 88040	 7.00	 0.232
269.756631	 -9.773632	 88048	 3.32	 0.987
269.758241	 -6.644370	 88050	 7.77	 2.083
269.762489	 63.957644	 88053	 7.63	 1.405
269.763393	 23.828579	 88054	 7.48	 1.640
269.765103	 30.048910	 88055	 7.17	 0.958
269.769744	 -5.048439	 88058	 7.40	 0.582
269.772006	-30.253025	 88060	 5.00	 1.654
269.793953	 64.143950	 88062	 7.68	 0.456
269.793969	-38.573474	 88063	 6.80	 1.646
269.806123	-36.938844	 88069	 6.92	 0.125
269.807228	 64.142577	 88071	 7.31	 0.435
269.817434	-25.818844	 88074	 7.99	 0.050
269.821557	 20.457089	 88076	 7.91	 0.080
269.827091	 12.085862	 88080	 7.94	 0.543
269.838418	-77.823933	 88082	 6.74	 0.931
269.859623	-22.466907	 88085	 7.47	 0.108
269.861994	-47.774018	 88087	 7.91	 0.100
269.862808	  6.418950	 88088	 7.21	 0.434
269.873971	 30.727804	 88093	 7.44	 1.064
269.882090	-21.045650	 88095	 7.89	 1.446
269.903180	 -4.821126	 88101	 5.86	 1.561
269.903575	 71.634224	 88102	 7.19	 1.133
269.903663	 43.235377	 88103	 6.71	 1.106
269.908130	-56.255525	 88104	 7.23	 1.673
269.920208	-41.487057	 88109	 6.51	-0.088
269.927367	 14.463498	 88111	 7.96	 0.097
269.935550	 46.821371	 88113	 7.97	 0.265
269.948139	-23.816134	 88116	 4.74	-0.030
269.984193	 45.501378	 88122	 5.69	 1.562
269.985130	-33.408329	 88123	 7.35	-0.035
270.000338	-20.339549	 88125	 6.22	 1.405
270.003399	-22.548399	 88126	 7.38	 0.004
270.014787	 80.000841	 88127	 6.11	 0.521
270.014234	 16.750919	 88128	 4.67	 1.254
270.016122	 50.921567	 88129	 7.78	 0.352
270.019542	-53.098537	 88130	 7.41	 1.061
270.025809	 20.741622	 88131	 7.42	 0.464
270.030488	  6.553926	 88132	 6.78	 0.078
270.038435	 80.004095	 88136	 5.74	 0.516
270.048103	-24.284297	 88142	 6.64	 1.082
270.052601	  8.855969	 88144	 6.88	 0.941
270.053363	-16.066696	 88145	 7.63	 1.016
270.062790	-37.408179	 88147	 7.18	-0.046
270.065306	  0.629483	 88148	 6.36	 0.160
270.065828	  4.368615	 88149	 4.79	-0.100
270.066460	 63.551440	 88150	 7.03	 1.089
270.067200	 28.719730	 88151	 7.37	 0.066
270.067417	-47.553828	 88152	 6.70	-0.017
270.076892	-39.249571	 88154	 7.27	 0.585
270.078178	 52.854446	 88155	 7.72	 0.666
270.083678	  1.610250	 88159	 7.82	 0.968
270.085411	-14.208046	 88160	 7.96	 1.690
270.089496	-49.916866	 88161	 7.64	 0.572
270.103067	-19.231000	 88167	 7.89	 1.740
270.111832	-12.988121	 88171	 7.45	 0.293
270.115239	 19.505786	 88172	 6.42	-0.054
270.120877	 -3.690269	 88175	 4.62	 0.390
270.121023	-38.731065	 88176	 7.76	 0.791
270.130966	-38.357286	 88180	 7.80	 1.167
270.131005	 17.103210	 88181	 7.37	 1.624
270.143041	 -3.979461	 88184	 7.93	 1.627
270.151561	 33.213682	 88190	 6.01	 1.516
270.161316	  2.931568	 88192	 3.93	 0.029
270.162060	 29.571922	 88194	 7.07	 0.635
270.163287	-36.966726	 88195	 7.93	 1.279
270.176283	 17.166709	 88199	 7.66	 0.394
270.183435	  9.564003	 88204	 7.01	 1.216
270.207565	 53.628824	 88212	 7.90	 1.122
270.220246	  6.268295	 88213	 6.36	-0.104
270.238281	 -2.578916	 88216	 7.53	 1.123
270.238631	 15.093550	 88217	 6.28	 0.747
270.240467	-58.458867	 88220	 7.96	 1.581
270.264290	 48.465479	 88232	 7.07	 1.092
270.270674	 47.403087	 88234	 6.87	 1.008
270.276899	-78.380331	 88237	 7.34	 1.628
270.279860	 45.350916	 88239	 7.59	 0.088
270.280126	 14.120012	 88240	 7.77	 1.700
270.297139	-40.335520	 88246	 7.78	-0.084
270.310693	 56.967642	 88250	 7.44	 1.022
270.346998	 65.948717	 88257	 7.72	 0.498
270.346339	-17.156868	 88258	 6.27	 1.763
270.352713	 30.645294	 88260	 7.11	 1.267
270.356279	 22.774393	 88261	 7.66	 1.037
270.358370	-55.974297	 88262	 7.70	 1.348
270.372101	 24.249950	 88264	 7.02	 1.205
270.372255	 40.323727	 88265	 7.86	 0.094
270.376699	 21.595782	 88267	 4.26	 0.406
270.382623	-38.082221	 88270	 6.91	-0.036
270.388344	 11.285757	 88272	 7.03	 0.354
270.392408	-85.214828	 88274	 6.45	 0.437
270.392575	 25.489617	 88275	 7.60	-0.022
270.399598	 33.311266	 88277	 6.18	 1.549
270.401678	  3.505739	 88278	 7.96	-0.040
270.412974	-22.131687	 88281	 7.53	 0.005
270.417666	 16.718141	 88283	 7.80	 0.275
270.421542	 40.178314	 88284	 7.86	 0.393
270.438327	  1.305076	 88290	 4.42	 0.046
270.451243	-36.377864	 88294	 6.30	-0.016
270.467836	-19.106135	 88297	 7.48	 0.249
270.476586	-22.780298	 88298	 5.72	-0.030
270.490399	 47.884966	 88302	 7.30	 0.987
270.502147	 22.455704	 88305	 7.38	 1.160
270.521758	-35.669425	 88309	 7.57	-0.023
270.541126	-36.359243	 88312	 7.42	-0.015
270.548439	-52.957052	 88318	 7.96	 1.360
270.569780	 51.638785	 88323	 7.43	 0.338
270.574511	  0.104193	 88324	 7.66	 0.746
270.592660	-12.318373	 88326	 7.66	 1.917
270.594978	-60.137303	 88328	 6.94	 1.047
270.595220	 -5.735297	 88329	 7.74	 0.436
270.596418	-23.033350	 88330	 7.14	
270.596036	 20.833632	 88331	 5.25	-0.100
270.598124	-23.030833	 88333	 7.22	 0.000
270.609508	-42.904809	 88338	 7.51	 1.439
270.618844	 -3.157263	 88342	 6.75	 0.556
270.625639	 22.923230	 88346	 6.22	-0.092
270.626533	 43.268602	 88347	 7.33	 1.139
270.628593	 26.313001	 88348	 7.01	 0.799
270.628089	 58.627264	 88349	 6.86	 0.147
270.628590	 44.233894	 88350	 7.10	 0.483
270.644402	 30.555512	 88356	 6.59	 0.450
270.654979	 48.299028	 88361	 7.97	 0.590
270.655497	-20.737628	 88362	 6.78	 0.118
270.676243	-17.522391	 88368	 7.95	 0.613
270.678845	-33.889183	 88369	 7.43	-0.086
270.678807	 16.814972	 88370	 7.55	 0.521
270.685734	-53.702220	 88373	 7.60	 0.193
270.692798	 -5.358086	 88374	 6.74	 0.136
270.697735	 -1.336385	 88376	 7.97	 0.136
270.712119	 75.790193	 88379	 6.95	 0.123
270.712910	-24.282468	 88380	 5.37	 0.495
270.720253	 56.427959	 88381	 7.79	 0.275
270.725631	-67.852150	 88383	 7.74	 0.495
270.726237	-27.826669	 88384	 6.69	 1.200
270.728845	 56.436800	 88385	 7.62	
270.745433	 20.777453	 88391	 7.64	 1.169
270.751597	 15.002370	 88394	 7.68	 1.640
270.757129	-22.718494	 88396	 6.73	-0.056
270.760835	-43.462821	 88398	 7.41	 1.064
270.764212	-51.649010	 88399	 7.01	 0.458
270.768094	 -8.340203	 88403	 7.72	 0.573
270.770499	 -8.180349	 88404	 4.77	 0.410
270.775264	-17.413861	 88409	 7.59	 0.134
270.787053	 48.464269	 88415	 6.26	 0.037
270.799424	-75.689335	 88423	 7.82	 0.226
270.810678	 19.613157	 88429	 6.41	 0.017
270.835724	 19.555874	 88434	 6.92	 1.620
270.837699	  8.419375	 88436	 7.21	 0.118
270.838607	 56.933597	 88437	 7.60	 1.352
270.840982	-17.610094	 88439	 7.21	 0.177
